6.993725895881652832e-01,3.006274104118347168e-01
4.868776202201843262e-01,5.131223797798156738e-01
5.113378763198852539e-01,4.886620938777923584e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.720725536346435547e-01,2.279274463653564453e-01
5.113378763198852539e-01,4.886620938777923584e-01
7.633172273635864258e-01,2.366827428340911865e-01
6.462332010269165039e-01,3.537668287754058838e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.856833100318908691e-01,3.143166899681091309e-01
5.113378763198852539e-01,4.886620938777923584e-01
7.595814466476440430e-01,2.404185235500335693e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.408745050430297852e-01,3.591254651546478271e-01
6.993725895881652832e-01,3.006274104118347168e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
4.717345237731933594e-01,5.282654762268066406e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.843984127044677734e-01,3.156016170978546143e-01
7.075315713882446289e-01,2.924683988094329834e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.590866446495056152e-01,3.409133553504943848e-01
6.462332010269165039e-01,3.537668287754058838e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.595814466476440430e-01,2.404185235500335693e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.682015895843505859e-01,2.317983955144882202e-01
7.386183738708496094e-01,2.613816559314727783e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.196363210678100586e-01,2.803637087345123291e-01
4.717345237731933594e-01,5.282654762268066406e-01
6.747537851333618164e-01,3.252462446689605713e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.020196914672851562e-01,2.979802787303924561e-01
6.747537851333618164e-01,3.252462446689605713e-01
6.993725895881652832e-01,3.006274104118347168e-01
5.113378763198852539e-01,4.886620938777923584e-01
4.717345237731933594e-01,5.282654762268066406e-01
5.113378763198852539e-01,4.886620938777923584e-01
7.633172273635864258e-01,2.366827428340911865e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.991074085235595703e-01,3.008925616741180420e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.590866446495056152e-01,3.409133553504943848e-01
7.075315713882446289e-01,2.924683988094329834e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.291827201843261719e-01,2.708173096179962158e-01
4.868776202201843262e-01,5.131223797798156738e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.590866446495056152e-01,3.409133553504943848e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.555655241012573242e-01,2.444344758987426758e-01
7.082849740982055664e-01,2.917150259017944336e-01
5.113378763198852539e-01,4.886620938777923584e-01
7.378000617027282715e-01,2.621999382972717285e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.879655122756958008e-01,3.120344579219818115e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.993725895881652832e-01,3.006274104118347168e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.747537851333618164e-01,3.252462446689605713e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.590866446495056152e-01,3.409133553504943848e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.720725536346435547e-01,2.279274463653564453e-01
4.717345237731933594e-01,5.282654762268066406e-01
4.868776202201843262e-01,5.131223797798156738e-01
6.925969123840332031e-01,3.074030876159667969e-01
4.717345237731933594e-01,5.282654762268066406e-01
7.720725536346435547e-01,2.279274463653564453e-01
7.196363210678100586e-01,2.803637087345123291e-01
4.717345237731933594e-01,5.282654762268066406e-01
6.993725895881652832e-01,3.006274104118347168e-01
4.717345237731933594e-01,5.282654762268066406e-01
7.682015895843505859e-01,2.317983955144882202e-01
7.595814466476440430e-01,2.404185235500335693e-01
4.717345237731933594e-01,5.282654762268066406e-01
7.517920732498168945e-01,2.482079267501831055e-01
6.993725895881652832e-01,3.006274104118347168e-01
5.492182970046997070e-01,4.507817327976226807e-01
7.682015895843505859e-01,2.317983955144882202e-01
5.113378763198852539e-01,4.886620938777923584e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.993725895881652832e-01,3.006274104118347168e-01
4.717345237731933594e-01,5.282654762268066406e-01
4.717345237731933594e-01,5.282654762268066406e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.075315713882446289e-01,2.924683988094329834e-01
6.925969123840332031e-01,3.074030876159667969e-01
4.717345237731933594e-01,5.282654762268066406e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.720725536346435547e-01,2.279274463653564453e-01
7.720725536346435547e-01,2.279274463653564453e-01
7.008611559867858887e-01,2.991388440132141113e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.676868200302124023e-01,3.323131501674652100e-01
6.461062431335449219e-01,3.538937270641326904e-01
7.378000617027282715e-01,2.621999382972717285e-01
7.078285217285156250e-01,2.921715080738067627e-01
7.506765127182006836e-01,2.493235021829605103e-01
6.977120637893676758e-01,3.022879362106323242e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.993725895881652832e-01,3.006274104118347168e-01
4.868776202201843262e-01,5.131223797798156738e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.805244088172912598e-01,3.194755911827087402e-01
4.717345237731933594e-01,5.282654762268066406e-01
4.689450860023498535e-01,5.310549139976501465e-01
7.517920732498168945e-01,2.482079267501831055e-01
4.868776202201843262e-01,5.131223797798156738e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.720725536346435547e-01,2.279274463653564453e-01
4.717345237731933594e-01,5.282654762268066406e-01
4.717345237731933594e-01,5.282654762268066406e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.378911733627319336e-01,3.621088564395904541e-01
4.717345237731933594e-01,5.282654762268066406e-01
7.110296487808227539e-01,2.889703810214996338e-01
4.868776202201843262e-01,5.131223797798156738e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.075315713882446289e-01,2.924683988094329834e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.595814466476440430e-01,2.404185235500335693e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.765344142913818359e-01,3.234655857086181641e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.073798179626464844e-01,2.926202118396759033e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.925969123840332031e-01,3.074030876159667969e-01
5.113378763198852539e-01,4.886620938777923584e-01
7.682015895843505859e-01,2.317983955144882202e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.595814466476440430e-01,2.404185235500335693e-01
4.717345237731933594e-01,5.282654762268066406e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
5.113378763198852539e-01,4.886620938777923584e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.925969123840332031e-01,3.074030876159667969e-01
5.581685304641723633e-01,4.418314695358276367e-01
7.075315713882446289e-01,2.924683988094329834e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.506256699562072754e-01,2.493743449449539185e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.008611559867858887e-01,2.991388440132141113e-01
7.008611559867858887e-01,2.991388440132141113e-01
7.720725536346435547e-01,2.279274463653564453e-01
7.335479259490966797e-01,2.664520740509033203e-01
7.720725536346435547e-01,2.279274463653564453e-01
4.717345237731933594e-01,5.282654762268066406e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.993725895881652832e-01,3.006274104118347168e-01
4.717345237731933594e-01,5.282654762268066406e-01
6.739263534545898438e-01,3.260736167430877686e-01
6.590866446495056152e-01,3.409133553504943848e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.682015895843505859e-01,2.317983955144882202e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.335479259490966797e-01,2.664520740509033203e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.747537851333618164e-01,3.252462446689605713e-01
6.856833100318908691e-01,3.143166899681091309e-01
7.517920732498168945e-01,2.482079267501831055e-01
4.717345237731933594e-01,5.282654762268066406e-01
7.334792017936706543e-01,2.665207982063293457e-01
6.925969123840332031e-01,3.074030876159667969e-01
4.717345237731933594e-01,5.282654762268066406e-01
6.993725895881652832e-01,3.006274104118347168e-01
4.717345237731933594e-01,5.282654762268066406e-01
5.113378763198852539e-01,4.886620938777923584e-01
7.173037528991699219e-01,2.826962172985076904e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.408745050430297852e-01,3.591254651546478271e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.482112407684326172e-01,3.517887890338897705e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.595814466476440430e-01,2.404185235500335693e-01
6.977120637893676758e-01,3.022879362106323242e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.991074085235595703e-01,3.008925616741180420e-01
7.075315713882446289e-01,2.924683988094329834e-01
7.720725536346435547e-01,2.279274463653564453e-01
7.237520813941955566e-01,2.762479186058044434e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.991074085235595703e-01,3.008925616741180420e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.672450542449951172e-01,2.327549159526824951e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.634371519088745117e-01,2.365628629922866821e-01
6.590866446495056152e-01,3.409133553504943848e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
4.717345237731933594e-01,5.282654762268066406e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.461062431335449219e-01,3.538937270641326904e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.386183738708496094e-01,2.613816559314727783e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.925969123840332031e-01,3.074030876159667969e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.720725536346435547e-01,2.279274463653564453e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.590866446495056152e-01,3.409133553504943848e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
4.717345237731933594e-01,5.282654762268066406e-01
7.075315713882446289e-01,2.924683988094329834e-01
5.581685304641723633e-01,4.418314695358276367e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.991074085235595703e-01,3.008925616741180420e-01
7.517920732498168945e-01,2.482079267501831055e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.008611559867858887e-01,2.991388440132141113e-01
7.335479259490966797e-01,2.664520740509033203e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.020196914672851562e-01,2.979802787303924561e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.682015895843505859e-01,2.317983955144882202e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.720725536346435547e-01,2.279274463653564453e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.993725895881652832e-01,3.006274104118347168e-01
4.717345237731933594e-01,5.282654762268066406e-01
7.682015895843505859e-01,2.317983955144882202e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.075315713882446289e-01,2.924683988094329834e-01
4.868776202201843262e-01,5.131223797798156738e-01
6.765344142913818359e-01,3.234655857086181641e-01
7.517920732498168945e-01,2.482079267501831055e-01
7.173037528991699219e-01,2.826962172985076904e-01
6.514826416969299316e-01,3.485173583030700684e-01
7.720725536346435547e-01,2.279274463653564453e-01
4.868776202201843262e-01,5.131223797798156738e-01
6.805244088172912598e-01,3.194755911827087402e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.590866446495056152e-01,3.409133553504943848e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.078285217285156250e-01,2.921715080738067627e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.386183738708496094e-01,2.613816559314727783e-01
7.044056057929992676e-01,2.955943942070007324e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.335479259490966797e-01,2.664520740509033203e-01
6.462332010269165039e-01,3.537668287754058838e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.440188884735107422e-01,3.559811115264892578e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.271723747253417969e-01,2.728276550769805908e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.590866446495056152e-01,3.409133553504943848e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.378911733627319336e-01,3.621088564395904541e-01
7.335479259490966797e-01,2.664520740509033203e-01
7.386183738708496094e-01,2.613816559314727783e-01
7.078285217285156250e-01,2.921715080738067627e-01
7.720725536346435547e-01,2.279274463653564453e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.590866446495056152e-01,3.409133553504943848e-01
6.991074085235595703e-01,3.008925616741180420e-01
6.462332010269165039e-01,3.537668287754058838e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.461062431335449219e-01,3.538937270641326904e-01
4.717345237731933594e-01,5.282654762268066406e-01
6.925969123840332031e-01,3.074030876159667969e-01
5.113378763198852539e-01,4.886620938777923584e-01
7.378000617027282715e-01,2.621999382972717285e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.590866446495056152e-01,3.409133553504943848e-01
7.008611559867858887e-01,2.991388440132141113e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.682015895843505859e-01,2.317983955144882202e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.843984127044677734e-01,3.156016170978546143e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.590866446495056152e-01,3.409133553504943848e-01
7.556157112121582031e-01,2.443843185901641846e-01
4.717345237731933594e-01,5.282654762268066406e-01
4.717345237731933594e-01,5.282654762268066406e-01
6.925969123840332031e-01,3.074030876159667969e-01
5.713272094726562500e-01,4.286727607250213623e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.335479259490966797e-01,2.664520740509033203e-01
5.301356911659240723e-01,4.698643088340759277e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.747537851333618164e-01,3.252462446689605713e-01
6.747537851333618164e-01,3.252462446689605713e-01
6.991074085235595703e-01,3.008925616741180420e-01
7.517920732498168945e-01,2.482079267501831055e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.148572206497192383e-01,2.851427495479583740e-01
6.462332010269165039e-01,3.537668287754058838e-01
6.805244088172912598e-01,3.194755911827087402e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.378911733627319336e-01,3.621088564395904541e-01
7.174583673477172852e-01,2.825416624546051025e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.720725536346435547e-01,2.279274463653564453e-01
7.633172273635864258e-01,2.366827428340911865e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.386183738708496094e-01,2.613816559314727783e-01
4.717345237731933594e-01,5.282654762268066406e-01
7.237520813941955566e-01,2.762479186058044434e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.991074085235595703e-01,3.008925616741180420e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.462332010269165039e-01,3.537668287754058838e-01
6.925969123840332031e-01,3.074030876159667969e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.682015895843505859e-01,2.317983955144882202e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.993725895881652832e-01,3.006274104118347168e-01
5.492182970046997070e-01,4.507817327976226807e-01
7.517920732498168945e-01,2.482079267501831055e-01
6.462332010269165039e-01,3.537668287754058838e-01
5.581685304641723633e-01,4.418314695358276367e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.991074085235595703e-01,3.008925616741180420e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
5.113378763198852539e-01,4.886620938777923584e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
4.868776202201843262e-01,5.131223797798156738e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.754242181777954102e-01,3.245757520198822021e-01
6.590866446495056152e-01,3.409133553504943848e-01
6.482112407684326172e-01,3.517887890338897705e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.774408221244812012e-01,3.225591778755187988e-01
6.513262391090393066e-01,3.486737608909606934e-01
4.717345237731933594e-01,5.282654762268066406e-01
7.720725536346435547e-01,2.279274463653564453e-01
7.237520813941955566e-01,2.762479186058044434e-01
7.517920732498168945e-01,2.482079267501831055e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.517920732498168945e-01,2.482079267501831055e-01
6.590866446495056152e-01,3.409133553504943848e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.482112407684326172e-01,3.517887890338897705e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.977120637893676758e-01,3.022879362106323242e-01
6.482112407684326172e-01,3.517887890338897705e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.633172273635864258e-01,2.366827428340911865e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.682015895843505859e-01,2.317983955144882202e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.765344142913818359e-01,3.234655857086181641e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925437450408935547e-01,3.074562847614288330e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.008611559867858887e-01,2.991388440132141113e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.461062431335449219e-01,3.538937270641326904e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.291827201843261719e-01,2.708173096179962158e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.747537851333618164e-01,3.252462446689605713e-01
7.359036803245544434e-01,2.640963196754455566e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.633172273635864258e-01,2.366827428340911865e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.378000617027282715e-01,2.621999382972717285e-01
7.517920732498168945e-01,2.482079267501831055e-01
6.925969123840332031e-01,3.074030876159667969e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.747537851333618164e-01,3.252462446689605713e-01
6.872006654739379883e-01,3.127993643283843994e-01
4.717345237731933594e-01,5.282654762268066406e-01
6.590866446495056152e-01,3.409133553504943848e-01
6.991074085235595703e-01,3.008925616741180420e-01
5.113378763198852539e-01,4.886620938777923584e-01
7.075315713882446289e-01,2.924683988094329834e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.335479259490966797e-01,2.664520740509033203e-01
7.237520813941955566e-01,2.762479186058044434e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
4.868776202201843262e-01,5.131223797798156738e-01
5.581685304641723633e-01,4.418314695358276367e-01
6.462332010269165039e-01,3.537668287754058838e-01
6.440188884735107422e-01,3.559811115264892578e-01
7.720725536346435547e-01,2.279274463653564453e-01
5.113378763198852539e-01,4.886620938777923584e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.513262391090393066e-01,3.486737608909606934e-01
6.158492565155029297e-01,3.841507732868194580e-01
4.717345237731933594e-01,5.282654762268066406e-01
7.682015895843505859e-01,2.317983955144882202e-01
6.843984127044677734e-01,3.156016170978546143e-01
7.595814466476440430e-01,2.404185235500335693e-01
6.676868200302124023e-01,3.323131501674652100e-01
6.925969123840332031e-01,3.074030876159667969e-01
5.113378763198852539e-01,4.886620938777923584e-01
7.720725536346435547e-01,2.279274463653564453e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.993725895881652832e-01,3.006274104118347168e-01
7.082849740982055664e-01,2.917150259017944336e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.754242181777954102e-01,3.245757520198822021e-01
6.925969123840332031e-01,3.074030876159667969e-01
4.717345237731933594e-01,5.282654762268066406e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.747537851333618164e-01,3.252462446689605713e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.925969123840332031e-01,3.074030876159667969e-01
7.044056057929992676e-01,2.955943942070007324e-01
6.993725895881652832e-01,3.006274104118347168e-01
6.590866446495056152e-01,3.409133553504943848e-01
6.925969123840332031e-01,3.074030876159667969e-01
6.590866446495056152e-01,3.409133553504943848e-01
6.482112407684326172e-01,3.517887890338897705e-01
6.754242181777954102e-01,3.245757520198822021e-01
7.720725536346435547e-01,2.279274463653564453e-01
7.020196914672851562e-01,2.979802787303924561e-01
